"Sample","Hmsq","Hcos","Nsna","IQ"
"Y234-3-Me.mzXML",1.35220939923383,1.03972077083992,0.149227216201812,2.24270295387193
"Y237-3-Bu.mzXML",1.6094379124341,1.52463352843489,0.03553028957186,3.09854115129714
"Y237-3-EA.mzXML",1.80951425584928,1.53898745992028,0.131462071415882,3.21703964435368
"Y237-3-Me.mzXML",2.49618067497754,1.54719986775934,0.174098418902114,3.86928212383476
"Y239-3-Bu.mzXML",1.54197643276282,1.22028216627224,0.401492272162018,2.36076632687304
"Y239-3-EA.mzXML",2.04348128262336,0.982049956625335,0.298454432403624,2.72707680684507
"Y239-3-Me.mzXML",2.16031561169663,1.380543344896,0.55071948836383,2.9901394682288
"Y244-3-Bu.mzXML",1.47507631105469,1.48925148587877,0.039083318529046,2.92524447840442
"Y244-3-EA.mzXML",1.33217904021012,1.57849893437332,0.028424231657488,2.88225374292595
"Y244-3-Me.mzXML",1.6681739719974,1.53912252006996,0.131462071415882,3.07583442065147
"Y254-3-Bu.mzXML",1.95680161244204,1.52495180352574,0.067507550186534,3.41424586578124
"Y254-3-EA.mzXML",1.5396544474401,1.00650758050058,0.063954521229348,2.48220750671133
"Y254-3-Me.mzXML",2.04231612444961,1.18200393451168,0.10659086871558,3.11772919024571
"Y256-3-Bu.mzXML",2.42601513195981,1.47875152464795,0.05329543435779,3.85147122224997
"Y256-3-EA.mzXML",2.61458943294761,1.42453222296375,0.135015100373068,3.90410655553829
"Y256-3-Me.mzXML",2.24679920516549,1.56569895349646,0.152780245158998,3.65971791350296
"Y260-3-Bu.mzXML",2.01076168325815,1.73007247286872,0.241605969088648,3.49922818703822
"Y260-3-EA.mzXML",2.35145396958295,1.71433910943707,0.309113519275182,3.75667955974484
"Y260-3-Me.mzXML",2.09590864159,1.74557033762115,0.326878664061112,3.51460031515004
"Y280-3-Bu.mzXML",1.74786809746676,1.47539185990878,0.099484810801208,3.12377514657433
"Y280-3-EA.mzXML",1.88098479712055,1.72010702648,0.24871202700302,3.35237979659754
"Y280-3-Me.mzXML",1.4740568252732,1.56915294620312,0.227393853259904,2.81581591821642
"Y281-3-Bu.mzXML",1.56071040904141,1.47913280742964,0.067507550186534,2.97233566628452
"Y281-3-EA.mzXML",1.66198828782304,0.867563228481461,0.103037839758394,2.4265136765461
"Y281-3-Me.mzXML",1.65718007916892,1.09337471755665,0.216734766388346,2.53382003033722
"Y282-3-Bu.mzXML",1.87335723257921,1.22337143347835,0.646651270207852,2.45007739584971
"Y282-3-EA.mzXML",1.82957861185398,1.63252253535155,0.465446793391366,2.99665435381416
"Y282-3-Me.mzXML",2.1113262181256,1.37106019868646,0.58624977793569,2.89613663887637
"Y330-3-Bu.mzXML",1.72371357135191,1.73048058607975,0.181204476816486,3.27298968061518
"Y330-3-EA.mzXML",1.91091427158701,1.49440321137961,0.181204476816486,3.22411300615013
"Y330-3-Me.mzXML",1.9154363348842,1.6886083064558,0.26647717178895,3.33756746955105
"Y331-3-Bu.mzXML",1.84084357229708,1.01417361511779,0.202522650559602,2.65249453685527
"Y331-3-EA.mzXML",2.12659657717666,1.04511523269427,0.216734766388346,2.95497704348258
"Y331-3-Me.mzXML",2.08154078275126,1.21832375831409,0.305560490317996,2.99430405074735
"Y363-3-Bu.mzXML",1.47507631105469,0.677494404448707,0.046189376443418,2.10638133905998
"Y363-3-EA.mzXML",1.242453324894,0.686961576597323,0.063954521229348,1.86546038026198
"Y363-3-Me.mzXML",1.47080847632211,0.679698351487713,0.056848463314976,2.09365836449485
"Y486-3-Bu.mzXML",1.67262544615032,1.21488965394912,0.166992360987742,2.7205227391117
"Y486-3-EA.mzXML",1.79235934543013,1.69159435081091,0.223840824302718,3.26011287193832
"Y486-3-Me.mzXML",1.82759423569143,1.45944291594764,0.422810445905134,2.86422670573393
"Y498-3-Bu.mzXML",1.32966134885476,0.622486920657049,0.039083318529046,1.91306495098276
"Y498-3-EA.mzXML",1.73286795139986,0.62879939409378,0.049742405400604,2.31192494009304
"Y498-3-Me.mzXML",1.863679987341,0.911746735638209,0.056848463314976,2.71857825966423
"Y646-3-Bu.mzXML",1.73286795139986,0.594130022724839,0.056848463314976,2.27014951080973
"Y646-3-EA.mzXML",1.73286795139986,0.636514168294813,0.060401492272162,2.30898062742251
"Y646-3-Me.mzXML",2.08376603748565,0.893832808838644,0.081719666015278,2.89587918030901
"Y666-3-Bu.mzXML",0,1.03972077083992,0.007106057914372,1.03261471292555
"Y666-3-EA.mzXML",1.58109375017182,1.66327579433175,0.014212115828744,3.23015742867483
"Y666-3-Me.mzXML",1.46481638489081,1.41806936525169,0.110143897672766,2.77274185246974
"Y673-3-Bu.mzXML",0.693147180559945,1.08518861296765,0.007106057914372,1.77122973561322
"Y673-3-EA.mzXML",1.09861228866811,0.955699891112534,0.014212115828744,2.0401000639519
"Y673-3-Me.mzXML",1.25548232517875,1.39799170206047,0.042636347486232,2.61083767975299
"Y678-3-Bu.mzXML",1.97809274228573,1.50995673352435,0.397939243204832,3.09011023260525
"Y678-3-EA.mzXML",2.1127180372339,1.69862891371865,0.387280156333274,3.42406679461927
"Y678-3-Me.mzXML",2.1016700986825,1.64887681826535,0.564931604192574,3.18561531275528
"Y679-3-Bu.mzXML",2.50013802636543,1.42764160164463,0.067507550186534,3.86027207782352
"Y679-3-EA.mzXML",1.74786809746676,1.56413150262199,0.05329543435779,3.25870416573096
"Y679-3-Me.mzXML",2.42162105689048,1.50132721022909,0.117249955587138,3.80569831153243
"Y681-3-Bu.mzXML",1.33217904021012,0.636514168294813,0.060401492272162,1.90829171623277
"Y681-3-EA.mzXML",1.33217904021012,0.636514168294813,0.07106057914372,1.89763262936122
"Y681-3-Me.mzXML",1.87374551099982,1.45425887588165,0.26647717178895,3.06152721509252
"Y685-3-Bu.mzXML",1.59342423717389,1.17721911336677,0.170545389944928,2.60009796059573
"Y685-3-EA.mzXML",1.46097074772182,1.55345316412647,0.220287795345532,2.79413611650275
"Y685-3-Me.mzXML",1.58614268729722,1.02932085897767,0.451234677562622,2.16422886871227
"Y690-3-Bu.mzXML",0.693147180559945,0,0.031977260614674,0.661169919945271
"Y690-3-EA.mzXML",0.636514168294813,0.693147180559945,0.007106057914372,1.32255529094039
"Y690-3-Me.mzXML",0.900256051268537,1.01140426470735,0.120802984544324,1.79085733143156
"Y694-3-Bu.mzXML",1.03972077083992,1.75410533099929,0.003553028957186,2.79027307288202
"Y694-3-EA.mzXML",1.79175946922805,1.48803325265465,0.024871202700302,3.2549215191824
"Y694-3-Me.mzXML",1.22028216627224,1.2366848691405,0.120802984544324,2.33616405086842
"Y703-3-Bu.mzXML",1.09861228866811,0.89794572485678,0.01776514478593,1.97879286873896
"Y703-3-EA.mzXML",0,0,0.007106057914372,-0.007106057914372
"Y703-3-Me.mzXML",1.27703425946614,1.30952583530407,0.074613608100906,2.5119464866693
NA,NA,NA,NA,0
